Index,CH-2 HLI Leaving CHW Temp,CH-2 HLI Entering CHW Temp,CH-2 FLOWRATE
2,10.40000057220459,10.600000381469727,0.0
101,8.199999809265138,14.300000190734865,57.838505554199216
104,8.0,10.699999809265137,56.55242385864258
107,8.100000381469728,9.699999809265137,55.16255569458008
110,8.100000381469728,9.600000381469727,56.02843704223633
113,8.300000190734862,9.800000190734863,58.2961265563965
116,8.300000190734862,10.100000381469727,58.33549118041992
119,8.40000057220459,11.300000190734865,58.60346221923828
122,8.300000190734862,12.0,59.924444580078145
125,9.0,15.699999809265135,62.363565063476564
128,9.0,16.0,48.69859848022461
131,8.0,14.600000381469727,47.276470947265615
134,8.0,14.300000190734865,37.89560394287109
137,8.100000381469728,13.90000057220459,38.16006622314453
140,8.100000381469728,13.699999809265135,37.38405990600586
143,8.100000381469728,13.699999809265135,37.594976806640624
146,8.100000381469728,13.600000381469727,38.118817138671865
149,8.100000381469728,13.600000381469727,38.04959106445313
152,8.100000381469728,13.600000381469727,37.074867248535156
155,8.100000381469728,13.600000381469727,39.579664611816405
158,8.100000381469728,13.5,37.66330413818359
161,8.100000381469728,13.5,37.632136535644534
164,8.100000381469728,13.5,38.39847946166992
167,8.199999809265138,13.600000381469727,38.38587875366211
170,8.300000190734862,13.699999809265135,38.0667839050293
173,8.100000381469728,13.600000381469727,38.01362762451172
176,8.100000381469728,13.5,36.86123123168945
179,8.100000381469728,13.600000381469727,37.2738510131836
182,8.100000381469728,13.600000381469727,37.916493225097646
185,8.199999809265138,13.600000381469727,36.700155639648436
188,8.100000381469728,13.699999809265135,37.184033203125
191,8.100000381469728,13.699999809265135,38.06525497436522
194,8.100000381469728,13.600000381469727,37.36844253540039
197,8.100000381469728,13.600000381469727,38.095140838623045
200,8.100000381469728,13.699999809265135,36.72580490112305
203,8.100000381469728,13.600000381469727,38.90062942504883
206,8.100000381469728,13.699999809265135,36.92472915649414
209,8.100000381469728,13.699999809265135,37.13736267089844
212,8.100000381469728,13.699999809265135,38.472245025634756
215,8.199999809265138,13.699999809265135,38.327735137939456
218,8.100000381469728,13.699999809265135,37.36213607788086
221,8.100000381469728,13.600000381469727,37.47031021118164
224,8.100000381469728,13.600000381469727,36.58855514526367
227,8.199999809265138,13.600000381469727,36.30384597778321
230,8.199999809265138,13.699999809265135,36.92990112304688
233,8.199999809265138,13.600000381469727,37.33048629760742
236,8.100000381469728,13.600000381469727,37.03722686767577
239,8.199999809265138,13.699999809265135,37.71436462402344
242,8.300000190734862,13.699999809265135,38.240919494628905
245,8.199999809265138,13.699999809265135,37.43714675903321
248,8.100000381469728,13.699999809265135,37.85627365112305
251,8.100000381469728,13.699999809265135,36.2784309387207
254,8.100000381469728,13.5,36.23998260498047
257,8.100000381469728,12.800000190734865,35.97699508666992
260,8.100000381469728,12.699999809265135,36.141039276123045
263,8.100000381469728,12.300000190734865,35.50407409667969
266,8.100000381469728,12.300000190734865,33.10545272827149
269,11.300000190734865,11.699999809265135,0.0
272,11.40000057220459,11.800000190734865,0.0
275,11.600000381469727,11.90000057220459,0.0
278,11.699999809265135,12.0,0.0
281,11.699999809265135,12.0,0.0
284,12.100000381469727,12.199999809265135,0.0
287,12.40000057220459,12.300000190734865,0.0
290,12.600000381469727,12.5,0.0
293,12.800000190734865,12.600000381469727,0.0
296,12.800000190734865,12.600000381469727,0.0
299,13.300000190734865,12.90000057220459,0.0
302,13.5,13.0,0.0
305,13.699999809265135,13.100000381469727,0.0
308,13.90000057220459,13.300000190734865,0.0
311,14.199999809265135,13.40000057220459,0.0
314,14.40000057220459,13.5,0.0
317,14.600000381469727,13.699999809265135,0.0
320,14.800000190734865,13.800000190734865,0.0
323,15.0,13.90000057220459,0.0
326,15.100000381469727,14.100000381469727,0.0
329,15.300000190734865,14.199999809265135,0.0
332,15.5,14.40000057220459,0.0
335,15.5,14.40000057220459,0.0
338,15.800000190734865,14.600000381469727,0.0
341,16.0,14.800000190734865,0.0
344,16.200000762939453,14.90000057220459,0.0
347,16.30000114440918,15.0,0.0
350,16.5,15.100000381469727,0.0
353,16.600000381469727,15.199999809265135,0.0
356,16.80000114440918,15.40000057220459,0.0
359,16.899999618530273,15.5,0.0
362,17.100000381469727,15.600000381469727,0.0
365,17.200000762939453,15.699999809265135,0.0
368,17.30000114440918,15.800000190734865,0.0
371,17.5,16.0,0.0
374,17.5,16.0,0.0
377,17.700000762939453,16.200000762939453,0.0
380,17.899999618530273,16.30000114440918,0.0
383,18.0,16.399999618530273,0.0
386,18.100000381469727,16.5,0.0
389,18.200000762939453,16.600000381469727,0.0
392,18.30000114440918,16.700000762939453,0.0
395,18.399999618530273,16.80000114440918,0.0
398,18.600000381469727,17.0,0.0
401,18.600000381469727,17.0,0.0
404,18.80000114440918,17.200000762939453,0.0
407,9.699999809265137,16.80000114440918,58.656430053710935
410,8.100000381469728,14.0,60.32277374267578
413,8.300000190734862,15.800000190734865,49.364463806152344
416,8.100000381469728,14.699999809265135,48.393115234375
419,7.200000286102295,14.300000190734865,37.518995666503905
422,8.199999809265138,13.90000057220459,38.15232696533203
425,8.100000381469728,13.600000381469727,37.79716873168945
428,8.100000381469728,13.600000381469727,37.057816314697256
431,8.100000381469728,13.600000381469727,37.40990676879883
434,8.199999809265138,13.699999809265135,38.2118637084961
437,8.199999809265138,13.800000190734865,38.153351593017575
440,8.199999809265138,13.699999809265135,39.50212860107422
443,8.100000381469728,13.699999809265135,38.52940444946289
446,8.199999809265138,13.800000190734865,37.002362060546865
449,8.199999809265138,13.800000190734865,38.00141525268555
452,8.199999809265138,13.90000057220459,37.969776916503896
455,8.199999809265138,13.800000190734865,39.06326141357422
458,8.199999809265138,13.800000190734865,37.74326171875
461,8.199999809265138,13.800000190734865,37.71141052246094
464,8.100000381469728,13.800000190734865,38.03490219116211
467,8.100000381469728,13.800000190734865,37.14021759033203
470,8.199999809265138,13.800000190734865,37.25019149780272
473,8.100000381469728,13.699999809265135,36.93964462280272
476,8.100000381469728,13.699999809265135,37.26746292114258
479,8.100000381469728,13.699999809265135,36.9919677734375
482,8.100000381469728,13.800000190734865,37.70008163452147
485,8.100000381469728,13.600000381469727,37.70606689453125
488,8.199999809265138,13.600000381469727,37.75236358642578
491,8.100000381469728,13.5,37.23825607299805
494,8.100000381469728,13.5,37.250830078125
497,8.100000381469728,13.5,37.01893386840821
500,8.199999809265138,13.5,38.55935211181641
503,8.199999809265138,13.5,37.781944274902344
506,8.100000381469728,13.40000057220459,37.23664779663086
509,8.100000381469728,13.40000057220459,37.73984146118164
512,8.100000381469728,13.40000057220459,36.747572326660155
515,8.100000381469728,13.40000057220459,37.66178665161133
518,8.199999809265138,13.5,36.17205657958984
521,8.199999809265138,13.5,37.7610969543457
524,8.199999809265138,13.5,38.308894348144534
527,8.199999809265138,13.5,36.951834869384776
530,8.100000381469728,13.5,37.83765411376953
533,8.100000381469728,13.40000057220459,37.310865783691405
536,8.100000381469728,13.40000057220459,37.430371856689455
539,8.100000381469728,13.40000057220459,37.19286575317383
542,8.100000381469728,13.40000057220459,36.37417297363281
545,8.100000381469728,12.699999809265135,36.702781677246094
548,8.100000381469728,12.699999809265135,36.501408386230466
551,8.100000381469728,12.699999809265135,35.75191802978516
554,11.300000190734865,11.5,20.003809356689448
557,11.199999809265137,11.600000381469727,0.0
560,11.300000190734865,11.699999809265135,0.0
563,11.5,11.800000190734865,0.0
566,11.5,11.800000190734865,0.0
569,11.800000190734865,12.0,0.0
572,12.0,12.100000381469727,0.0
575,12.300000190734865,12.199999809265135,0.0
578,12.5,12.40000057220459,0.0
581,12.699999809265135,12.5,0.0
584,12.90000057220459,12.600000381469727,0.0
587,13.199999809265135,12.699999809265135,0.0
590,13.40000057220459,12.90000057220459,0.0
593,13.40000057220459,12.90000057220459,0.0
596,13.800000190734865,13.199999809265135,0.0
599,14.0,13.300000190734865,0.0
602,14.199999809265135,13.40000057220459,0.0
605,14.40000057220459,13.600000381469727,0.0
608,14.600000381469727,13.699999809265135,0.0
611,14.800000190734865,13.800000190734865,0.0
614,15.0,14.0,0.0
617,15.199999809265135,14.100000381469727,0.0
620,15.199999809265135,14.100000381469727,0.0
623,15.600000381469727,14.40000057220459,0.0
626,15.699999809265135,14.5,0.0
629,15.90000057220459,14.699999809265135,0.0
632,16.100000381469727,14.800000190734865,0.0
635,16.100000381469727,14.800000190734865,0.0
638,16.399999618530273,15.0,0.0
641,16.5,15.199999809265135,0.0
644,16.700000762939453,15.300000190734865,0.0
647,16.80000114440918,15.40000057220459,0.0
650,16.80000114440918,15.40000057220459,0.0
653,17.100000381469727,15.600000381469727,0.0
656,17.200000762939453,15.800000190734865,0.0
659,17.399999618530273,15.90000057220459,0.0
662,17.5,16.0,0.0
665,17.5,16.0,0.0
668,17.80000114440918,16.200000762939453,0.0
671,17.899999618530273,16.399999618530273,0.0
674,18.0,16.5,0.0
677,18.100000381469727,16.600000381469727,0.0
680,18.200000762939453,16.700000762939453,0.0
683,18.399999618530273,16.80000114440918,0.0
686,18.5,16.899999618530273,0.0
689,18.600000381469727,17.0,0.0
692,18.600000381469727,17.0,0.0
695,9.90000057220459,16.899999618530273,61.59107437133789
698,8.100000381469728,14.300000190734865,59.13782958984375
701,8.699999809265138,16.100000381469727,48.553963470458974
704,8.0,15.0,47.83629837036133
707,8.0,15.0,39.433970642089854
710,8.199999809265138,14.100000381469727,37.72239990234375
713,8.199999809265138,13.800000190734865,36.84587860107422
716,8.100000381469728,13.800000190734865,37.606494140625
719,8.100000381469728,13.699999809265135,38.1669319152832
722,8.199999809265138,13.800000190734865,37.99033203125
725,8.100000381469728,13.699999809265135,38.124516296386716
728,8.199999809265138,13.699999809265135,38.00783233642578
731,8.100000381469728,13.699999809265135,37.98734207153321
734,8.100000381469728,13.699999809265135,36.864000701904295
737,8.199999809265138,13.800000190734865,39.17557449340821
740,8.100000381469728,13.699999809265135,37.489723205566406
743,8.100000381469728,13.600000381469727,38.14861068725586
746,8.100000381469728,13.600000381469727,38.212508392334
749,8.100000381469728,13.600000381469727,38.150711822509756
752,8.100000381469728,13.600000381469727,37.79342498779297
755,8.199999809265138,13.699999809265135,37.94177093505859
758,8.100000381469728,13.699999809265135,37.556576538085935
761,8.100000381469728,13.699999809265135,37.90696334838867
764,8.100000381469728,13.600000381469727,37.50982666015625
767,8.100000381469728,13.600000381469727,37.51455535888672
770,8.100000381469728,13.5,37.30133666992187
773,8.100000381469728,13.5,37.25624771118164
776,8.300000190734862,13.699999809265135,37.83294448852539
779,8.199999809265138,13.699999809265135,37.74525909423828
782,8.100000381469728,13.600000381469727,37.07951126098633
785,8.100000381469728,13.5,37.028089904785155
788,8.100000381469728,13.40000057220459,38.53273544311524
791,8.199999809265138,13.40000057220459,36.97588119506836
794,8.199999809265138,13.600000381469727,36.93264923095703
797,8.199999809265138,13.600000381469727,37.97341918945313
800,8.199999809265138,13.600000381469727,36.433747100830075
803,8.100000381469728,13.40000057220459,37.890699768066405
806,8.100000381469728,13.40000057220459,37.326399993896494
809,8.199999809265138,13.40000057220459,37.561368560791024
812,8.199999809265138,13.5,37.60059204101562
815,8.199999809265138,13.5,37.16190185546875
818,8.199999809265138,13.600000381469727,36.799422454834
821,8.199999809265138,13.600000381469727,37.479600524902345
824,8.199999809265138,13.699999809265135,37.713629150390624
827,8.199999809265138,13.600000381469727,37.82398529052736
830,8.199999809265138,13.699999809265135,37.406166076660156
833,8.100000381469728,12.90000057220459,36.7851318359375
836,8.100000381469728,12.800000190734865,37.22483978271485
839,8.0,12.40000057220459,36.39109649658203
842,8.0,12.40000057220459,35.51165008544922
845,11.40000057220459,11.699999809265135,0.0
848,11.5,11.90000057220459,0.0
851,11.600000381469727,11.90000057220459,0.0
854,11.699999809265135,12.0,0.0
857,11.699999809265135,12.0,0.0
860,12.100000381469727,12.199999809265135,0.0
863,12.40000057220459,12.300000190734865,0.0
866,12.600000381469727,12.5,0.0
869,12.800000190734865,12.600000381469727,0.0
872,12.800000190734865,12.600000381469727,0.0
875,13.300000190734865,12.90000057220459,0.0
878,13.5,13.0,0.0
881,13.699999809265135,13.100000381469727,0.0
884,13.90000057220459,13.199999809265135,0.0
887,14.100000381469727,13.40000057220459,0.0
890,14.300000190734865,13.5,0.0
893,14.5,13.699999809265135,0.0
896,14.699999809265135,13.800000190734865,0.0
899,14.699999809265135,13.800000190734865,0.0
902,15.100000381469727,14.100000381469727,0.0
905,15.300000190734865,14.199999809265135,0.0
908,15.5,14.300000190734865,0.0
911,15.699999809265135,14.5,0.0
914,15.699999809265135,14.5,0.0
917,16.0,14.800000190734865,0.0
920,16.200000762939453,14.90000057220459,0.0
923,16.30000114440918,15.0,0.0
926,16.5,15.100000381469727,0.0
929,16.5,15.100000381469727,0.0
932,16.80000114440918,15.40000057220459,0.0
935,16.899999618530273,15.5,0.0
938,17.100000381469727,15.600000381469727,0.0
941,17.200000762939453,15.800000190734865,0.0
944,17.30000114440918,15.90000057220459,0.0
947,17.5,16.0,0.0
950,17.600000381469727,16.100000381469727,0.0
953,17.80000114440918,16.200000762939453,0.0
956,17.80000114440918,16.200000762939453,0.0
959,18.0,16.5,0.0
962,18.100000381469727,16.600000381469727,0.0
965,18.200000762939453,16.700000762939453,0.0
968,18.30000114440918,16.80000114440918,0.0
971,18.5,16.899999618530273,0.0
974,18.600000381469727,17.0,0.0
977,18.700000762939453,17.100000381469727,0.0
980,18.80000114440918,17.200000762939453,0.0
983,18.80000114440918,17.200000762939453,61.281245422363284
986,8.100000381469728,14.5,60.00071792602539
992,8.0,15.199999809265135,48.58429489135742
995,7.099999904632568,14.699999809265135,39.056424713134774
998,7.099999904632568,14.699999809265135,37.35145034790039
1001,8.100000381469728,13.90000057220459,38.59298324584961
1004,8.100000381469728,13.800000190734865,38.66126098632814
1007,8.100000381469728,13.699999809265135,37.80702133178711
1010,8.100000381469728,13.699999809265135,38.649979400634756
1013,8.100000381469728,13.699999809265135,38.43174819946289
1016,8.199999809265138,13.800000190734865,37.55222244262696
1019,8.100000381469728,13.90000057220459,38.572513580322266
1022,8.300000190734862,14.0,37.408800506591795
1025,8.300000190734862,14.0,37.75927200317383
1028,8.100000381469728,14.0,38.41672592163086
1031,8.100000381469728,13.90000057220459,38.95588912963867
1034,8.100000381469728,13.800000190734865,38.01370086669922
1037,8.100000381469728,13.800000190734865,38.5881591796875
1040,8.100000381469728,13.800000190734865,36.93374481201172
1043,8.199999809265138,13.800000190734865,37.06437225341797
1046,8.199999809265138,13.90000057220459,38.91992950439453
1049,8.199999809265138,13.800000190734865,37.11037139892578
1052,8.100000381469728,13.699999809265135,37.128205108642575
1055,8.100000381469728,13.699999809265135,37.814500427246095
1058,8.100000381469728,13.699999809265135,37.014122772216794
1061,8.199999809265138,13.800000190734865,38.84636840820313
1064,8.199999809265138,13.800000190734865,38.683404541015626
1067,8.100000381469728,13.699999809265135,38.089920806884756
1070,8.199999809265138,13.90000057220459,38.160552215576175
1073,8.100000381469728,13.800000190734865,38.117958068847656
1076,8.100000381469728,13.699999809265135,36.285092163085935
1079,8.100000381469728,13.600000381469727,38.29477462768555
1082,8.100000381469728,13.600000381469727,37.19905548095703
1085,8.100000381469728,13.600000381469727,37.69644546508789
1088,8.199999809265138,13.600000381469727,37.68332214355469
1091,8.199999809265138,13.699999809265135,37.23216934204103
1094,8.199999809265138,13.699999809265135,37.26754150390625
1097,8.100000381469728,13.5,36.117787170410146
1100,8.100000381469728,13.600000381469727,37.56137619018555
1103,8.100000381469728,13.5,37.69555816650391
1106,8.100000381469728,13.5,37.13190383911133
1109,8.100000381469728,13.5,38.36943817138672
1112,8.199999809265138,13.5,36.92549057006836
1115,8.199999809265138,13.600000381469727,37.76193542480469
1118,8.300000190734862,13.699999809265135,36.8067985534668
1121,8.0,13.0,36.3956916809082
1124,8.0,13.0,36.36731262207032
1127,8.100000381469728,12.600000381469727,36.27539672851562
1130,11.40000057220459,11.699999809265135,23.245301246643066
1133,11.40000057220459,11.800000190734865,0.0
1136,11.5,11.90000057220459,0.0
1139,11.5,11.90000057220459,0.0
1142,11.800000190734865,12.100000381469727,0.0
1145,12.0,12.199999809265135,0.0
1148,12.199999809265135,12.300000190734865,0.0
1151,12.40000057220459,12.40000057220459,0.0
1154,12.600000381469727,12.5,0.0
1157,12.90000057220459,12.600000381469727,0.0
1160,13.100000381469727,12.800000190734865,0.0
1163,13.300000190734865,12.90000057220459,0.0
1166,13.300000190734865,12.90000057220459,0.0
1169,13.699999809265135,13.199999809265135,0.0
1172,14.0,13.300000190734865,0.0
1175,14.199999809265135,13.40000057220459,0.0
1178,14.40000057220459,13.600000381469727,0.0
1181,14.600000381469727,13.699999809265135,0.0
1184,14.800000190734865,13.800000190734865,0.0
1187,15.0,14.0,0.0
1190,15.199999809265135,14.100000381469727,0.0
1193,15.199999809265135,14.100000381469727,0.0
1196,15.5,14.40000057220459,0.0
1199,15.699999809265135,14.5,0.0
1202,15.90000057220459,14.699999809265135,0.0
1205,16.0,14.800000190734865,0.0
1208,16.200000762939453,14.90000057220459,0.0
1211,16.30000114440918,15.100000381469727,0.0
1214,16.5,15.199999809265135,0.0
1217,16.600000381469727,15.300000190734865,0.0
1220,16.80000114440918,15.40000057220459,0.0
1223,16.899999618530273,15.5,0.0
1226,17.100000381469727,15.600000381469727,0.0
1229,17.200000762939453,15.800000190734865,0.0
1232,17.30000114440918,15.800000190734865,0.0
1235,17.5,16.0,0.0
1238,17.600000381469727,16.100000381469727,0.0
1241,17.80000114440918,16.30000114440918,0.0
1244,17.80000114440918,16.399999618530273,0.0
1247,18.0,16.5,0.0
1250,18.100000381469727,16.600000381469727,0.0
1253,18.200000762939453,16.700000762939453,0.0
1256,18.30000114440918,16.80000114440918,0.0
1259,18.5,16.899999618530273,0.0
1262,18.600000381469727,17.0,0.0
1265,18.700000762939453,17.100000381469727,0.0
1268,18.80000114440918,17.200000762939453,0.0
1271,10.100000381469727,17.100000381469727,60.803042602539065
1274,8.100000381469728,14.300000190734865,61.02144927978516
1277,8.800000190734863,16.200000762939453,49.57611999511719
1280,8.0,15.199999809265135,48.12297592163086
1283,8.0,15.199999809265135,39.76836624145508
1286,8.100000381469728,14.300000190734865,37.45728454589844
1289,8.100000381469728,13.90000057220459,38.12958374023437
1292,8.199999809265138,13.90000057220459,37.95779113769531
1295,8.100000381469728,14.0,38.82517013549805
1298,8.100000381469728,14.0,38.531327056884756
1301,8.100000381469728,13.90000057220459,37.949954986572266
1304,8.100000381469728,13.90000057220459,38.94850082397461
1310,8.199999809265138,13.90000057220459,39.556576538085935
1313,8.199999809265138,13.90000057220459,37.58348693847656
1316,8.199999809265138,13.90000057220459,39.01914978027344
1319,8.199999809265138,13.800000190734865,37.92986068725586
1322,8.100000381469728,13.800000190734865,37.8640022277832
1325,8.100000381469728,13.600000381469727,38.84997024536133
1328,8.100000381469728,13.600000381469727,38.150611877441406
1331,8.100000381469728,13.699999809265135,39.13109893798829
1334,8.100000381469728,13.800000190734865,38.53209762573242
1337,8.100000381469728,13.800000190734865,37.87283248901368
1340,8.100000381469728,13.90000057220459,38.20868530273437
1343,8.100000381469728,13.90000057220459,36.5546127319336
1346,8.199999809265138,13.800000190734865,37.791676330566396
1349,8.100000381469728,13.90000057220459,37.42423934936525
1352,8.100000381469728,13.90000057220459,37.389310455322274
1355,8.100000381469728,13.699999809265135,37.80731735229492
1358,8.100000381469728,13.600000381469727,37.17692337036133
1361,8.100000381469728,13.5,38.75964431762695
1364,8.100000381469728,13.600000381469727,38.29977416992188
1367,8.100000381469728,13.600000381469727,39.56946563720703
1370,8.199999809265138,13.699999809265135,38.15434265136719
1373,8.199999809265138,13.800000190734865,38.61963806152344
1376,8.100000381469728,13.699999809265135,36.93983612060547
1379,8.100000381469728,13.699999809265135,38.20876007080078
1382,8.100000381469728,13.699999809265135,39.84495620727539
1385,8.100000381469728,13.699999809265135,37.75944519042969
1388,8.100000381469728,13.699999809265135,37.47570190429688
1391,8.199999809265138,13.699999809265135,38.581890869140615
1394,8.199999809265138,13.800000190734865,35.606666564941406
1397,8.199999809265138,13.699999809265135,37.801526641845705
